representation_model,topic,words,weighted_words
pos,9,"screen, display, console, center, control, hyperscreen, buttons, digital, functions, air","[[""screen"", 0.027994821324234438], [""display"", 0.020314455377062054], [""console"", 0.015361979602468113], [""center"", 0.014420759755375902], [""control"", 0.014024815312460276], [""hyperscreen"", 0.013376582608760675], [""buttons"", 0.01162114887138262], [""digital"", 0.010195769250703358], [""functions"", 0.009250110776094887], [""air"", 0.009119695697731533]]"
pos,10,"drive, car, driving, driver, beautiful","[[""drive"", 0.029802572121333224], [""car"", 0.020857549700569696], [""driving"", 0.017715181826353028], [""driver"", 0.009201823579363071], [""beautiful"", 0.007706146849394694]]"
pos,11,"lexus, new, luxury, brand, system, safety, hybrid","[[""lexus"", 0.06273177953220044], [""new"", 0.013065058448933863], [""luxury"", 0.010214403192041704], [""brand"", 0.0076206094119517145], [""system"", 0.0073876243959901], [""safety"", 0.00704655986177267], [""hybrid"", 0.006896699247124176]]"
pos,12,"electric, cars, car, vehicles, electrification, vehicle, future, battery, customers","[[""electric"", 0.03289696813578411], [""cars"", 0.01837946599747243], [""car"", 0.013090651160950782], [""vehicles"", 0.011314853439936894], [""electrification"", 0.010100486964066489], [""vehicle"", 0.009185239515760668], [""future"", 0.008938651434982903], [""battery"", 0.00707217826352508], [""customers"", 0.006425010242420903]]"
pos,13,"new, generation, design, compact, sedan, customers, model, car","[[""new"", 0.012768808191463041], [""generation"", 0.010571420787861413], [""design"", 0.009015396346522092], [""compact"", 0.00896187332968803], [""sedan"", 0.007375471735352275], [""customers"", 0.006997117559811269], [""model"", 0.006241229888163909], [""car"", 0.006109839627929153]]"
pos,14,"torque, electric, motor, hybrid, power, engine, horsepower, plug, drive, motors","[[""torque"", 0.0329441631677389], [""electric"", 0.03231694488638102], [""motor"", 0.02530499064057818], [""hybrid"", 0.024124952146504723], [""power"", 0.019972550376282185], [""engine"", 0.01739468168777472], [""horsepower"", 0.01667588761396063], [""plug"", 0.016113634965243127], [""drive"", 0.01550613921404404], [""motors"", 0.013888190320918183]]"
pos,15,"class, new, car, luxury, world, safety, coupe, star, cars, sedan","[[""class"", 0.054705547682609185], [""new"", 0.01932318614850831], [""car"", 0.010513926736798304], [""luxury"", 0.009430476949602924], [""world"", 0.007056122204207328], [""safety"", 0.006827028466013176], [""coupe"", 0.006782533390526238], [""star"", 0.00629468458181008], [""cars"", 0.006042804100185504], [""sedan"", 0.005763069246979565]]"
pos,16,"charging, charge, level, stations, plug, charger, home, minutes, route, volt","[[""charging"", 0.06369143479277789], [""charge"", 0.0491050286451635], [""level"", 0.01826268061393341], [""stations"", 0.013921792576600645], [""plug"", 0.013735383490035506], [""charger"", 0.013285188732269299], [""home"", 0.013177334131626896], [""minutes"", 0.012181568504525564], [""route"", 0.011584537361170686], [""volt"", 0.010737502911725837]]"
pos,17,"navigation, display, information, view, route, system, destination, camera, head, driver","[[""navigation"", 0.024120408273657794], [""display"", 0.021162368713781736], [""information"", 0.016404933248663708], [""view"", 0.015149822388766858], [""route"", 0.012165138432949406], [""system"", 0.011186243230361848], [""destination"", 0.010684825914105765], [""camera"", 0.009897033226342415], [""head"", 0.009198220362762868], [""driver"", 0.009049487200589512]]"
pos,18,"hybrid, gallon, efficiency, plug, drive, fuel, available","[[""hybrid"", 0.026583328552092687], [""gallon"", 0.012278673855576603], [""efficiency"", 0.01199101156734313], [""plug"", 0.010404071998976583], [""drive"", 0.009923814825873343], [""fuel"", 0.009621938949298909], [""available"", 0.00915543341871479]]"
pos,19,"features, liter, link, hybrid, blue, limited, turbo","[[""features"", 0.013307234316418965], [""liter"", 0.010596532389678504], [""link"", 0.009751795605920842], [""hybrid"", 0.009499732540781063], [""blue"", 0.008588606059177236], [""limited"", 0.008232798866010915], [""turbo"", 0.008098888055492177]]"
pos,20,"car, brand, electric, battery, customer, heart, cars, world, customers","[[""car"", 0.013109650654653178], [""brand"", 0.012821734655227257], [""electric"", 0.012674912904973778], [""battery"", 0.00809422019793872], [""customer"", 0.008072896599646339], [""heart"", 0.007008098886991518], [""cars"", 0.0065444058897628], [""world"", 0.006321373032483755], [""customers"", 0.006005379675063951]]"
pos,21,"safety, new, world, cars, road, car, design, oncoming, seat, automotive","[[""safety"", 0.021971189924357957], [""new"", 0.021566584810576123], [""world"", 0.015138982926457432], [""cars"", 0.01253273520563719], [""road"", 0.01122210724341334], [""car"", 0.011080994201329613], [""design"", 0.010056917755726091], [""oncoming"", 0.008515250734473939], [""seat"", 0.008142701189705366], [""automotive"", 0.007927268436075259]]"
pos,22,"turbo, sports, car, performance, electric, new, comfort, engine, chassis","[[""turbo"", 0.01845961468467983], [""sports"", 0.015785104958440332], [""car"", 0.012873649485298639], [""performance"", 0.01252635430256375], [""electric"", 0.012379819979815198], [""new"", 0.012084428947991369], [""comfort"", 0.010522449312074415], [""engine"", 0.010391073221269755], [""chassis"", 0.008831775632638584]]"
pos,23,"top, door, trunk, meters, soft, button","[[""top"", 0.024693665185612307], [""door"", 0.018470706000850805], [""trunk"", 0.016014716114894852], [""meters"", 0.014136524069697644], [""soft"", 0.01276272295351907], [""button"", 0.010329072083540444]]"
pos,24,"steering, suspension, control, car, driving, driver, cornering, corners","[[""steering"", 0.024320756766804653], [""suspension"", 0.02206816992386616], [""control"", 0.016341669766390603], [""car"", 0.013659908842458074], [""driving"", 0.01053174924436299], [""driver"", 0.010396467858822056], [""cornering"", 0.009820677987716478], [""corners"", 0.00926938051390406]]"
pos,25,"camry, available, drive, models, black","[[""camry"", 0.07460858315853462], [""available"", 0.01791491551342185], [""drive"", 0.015195329937711626], [""models"", 0.014826854140210665], [""black"", 0.013898042986796155]]"
pos,26,"hybrid, standard, available, drive, gas, plug, road, off","[[""hybrid"", 0.03139559253471569], [""standard"", 0.021406983505972813], [""available"", 0.021137283097687302], [""drive"", 0.01862703780120746], [""gas"", 0.016568817596720246], [""plug"", 0.01477422680566069], [""road"", 0.014744429493298575], [""off"", 0.013952431775622208]]"
pos,27,"system, audio, safety, available, assist, speakers, sound, speaker, lane, premium","[[""system"", 0.031140572404313477], [""audio"", 0.030086796712464864], [""safety"", 0.028579391119080127], [""available"", 0.02700992856707605], [""assist"", 0.025877738452297964], [""speakers"", 0.024462895544943058], [""sound"", 0.019406633963747574], [""speaker"", 0.019094838261696865], [""lane"", 0.016914663832308423], [""premium"", 0.01684392782442094]]"
pos,28,"mustang, mustangs, vehicle, proportions, customers, electric, different","[[""mustang"", 0.09919995893411579], [""mustangs"", 0.014507778476009744], [""vehicle"", 0.010000903338469374], [""proportions"", 0.008106043841185425], [""customers"", 0.007657692651670072], [""electric"", 0.007311504575615217], [""different"", 0.006924710398221551]]"
pos,29,"products, different, student, culture, doubt","[[""products"", 0.01226735617326149], [""different"", 0.012191684413735707], [""student"", 0.011643860746268683], [""culture"", 0.010804665801479577], [""doubt"", 0.01008145505209677]]"
pos,30,"electric, new, luxury, about, car, first, performance, world, driving, vehicles","[[""electric"", 0.0168673162355923], [""new"", 0.01137571485785582], [""luxury"", 0.009642595675956154], [""about"", 0.009184033970415355], [""car"", 0.00877007570904693], [""first"", 0.008672975289529317], [""performance"", 0.007964584609008094], [""world"", 0.007639236867124339], [""driving"", 0.007298611757325105], [""vehicles"", 0.0068467956016573074]]"
pos,31,"engine, horsepower, liter, cylinder, turbo, transmission, cases, economy, speed, fuel","[[""engine"", 0.050363979373192695], [""horsepower"", 0.0434009837769901], [""liter"", 0.03723930389670656], [""cylinder"", 0.02942620469529921], [""turbo"", 0.017975907535721123], [""transmission"", 0.01583475306704986], [""cases"", 0.015326206462133075], [""economy"", 0.015321890183861486], [""speed"", 0.01523927401265123], [""fuel"", 0.015150545750963454]]"
pos,32,"design, sketch, clay, art, future, model, product, car","[[""design"", 0.024254797743314745], [""sketch"", 0.02234691388744199], [""clay"", 0.022018492970901683], [""art"", 0.009437265516852585], [""future"", 0.00925686121507714], [""model"", 0.009067274682747171], [""product"", 0.00876414547466432], [""car"", 0.008284631206064139]]"
pos,33,"range, battery, hour, charge, kilometers, kilowatt, hours, electric, driving","[[""range"", 0.049709875832219204], [""battery"", 0.02963856141952796], [""hour"", 0.025814256158538693], [""charge"", 0.020088936558314705], [""kilometers"", 0.018729223657161398], [""kilowatt"", 0.01824836309911458], [""hours"", 0.015424066541191741], [""electric"", 0.015374462482790861], [""driving"", 0.012820197374334428]]"
pos,34,"show, auto, season, new, car, excited, shows","[[""show"", 0.04107215852265199], [""auto"", 0.03740396674302166], [""season"", 0.015310215906892782], [""new"", 0.010745953727620466], [""car"", 0.008704517930882952], [""excited"", 0.008441668665529619], [""shows"", 0.008390315921886283]]"
pos,35,"s60, car, new, in, graphic, world, design, subscription, cars","[[""s60"", 0.060902267623680395], [""car"", 0.015453682067411038], [""new"", 0.013221208802802418], [""in"", 0.01200376919386254], [""graphic"", 0.009437918493778239], [""world"", 0.008878558136904137], [""design"", 0.008086077107234742], [""subscription"", 0.007815290383917045], [""cars"", 0.0071811050613001]]"
pos,36,"interior, inside, design, top, materials, new, panel, beautiful, theme","[[""interior"", 0.062368409023088225], [""inside"", 0.014989336868326809], [""design"", 0.014225953547894556], [""top"", 0.011656797418013938], [""materials"", 0.009582943345960845], [""new"", 0.009181683843139126], [""panel"", 0.008688336476550845], [""beautiful"", 0.008309557033059191], [""theme"", 0.007589047505157223]]"
pos,37,"light, lights, rear, laser, tail, headlights, taillights, lighting","[[""light"", 0.035608646652050775], [""lights"", 0.028649339227146107], [""rear"", 0.023096447924357902], [""laser"", 0.0226679349123099], [""tail"", 0.021367663282348626], [""headlights"", 0.01731698740904441], [""taillights"", 0.014015138126184167], [""lighting"", 0.012687009393606454]]"
pos,38,"available, standard, hybrid, grade, limited, heated, power","[[""available"", 0.022623420990923383], [""standard"", 0.022344601772761954], [""hybrid"", 0.020977951637909723], [""grade"", 0.02011237849549619], [""limited"", 0.01720029612875776], [""heated"", 0.01684188244742832], [""power"", 0.014874364862462476]]"
pos,39,"racing, door, steering, coupe, performance, buttons, specific, features, line","[[""racing"", 0.016713004801202285], [""door"", 0.015131126169156645], [""steering"", 0.015105588427283559], [""coupe"", 0.013279619641366185], [""performance"", 0.012648594571175809], [""buttons"", 0.011328135582422018], [""specific"", 0.009962182441163628], [""features"", 0.009802341158377895], [""line"", 0.009619347224203842]]"
pos,40,"market, sales, brand, industry, new, growth, products, segment, customers","[[""market"", 0.02568947699695537], [""sales"", 0.0220804781059215], [""brand"", 0.018964856938323064], [""industry"", 0.01618696350648259], [""new"", 0.011565019287352141], [""growth"", 0.010948929843484197], [""products"", 0.010929454623399866], [""segment"", 0.009520690440637303], [""customers"", 0.008882664433510866]]"
pos,41,"new, quattro, luxury, design, prestige, tron, car, name, sedan, designer","[[""new"", 0.01348235018691035], [""quattro"", 0.013235454292970641], [""luxury"", 0.01277278323646338], [""design"", 0.011059060732915049], [""prestige"", 0.01067139343760811], [""tron"", 0.010627714334869942], [""car"", 0.009743311374393184], [""name"", 0.009734035248718565], [""sedan"", 0.009579587427347535], [""designer"", 0.0077331116373298234]]"
pos,42,"grille, hood, design, headlights, look, car","[[""grille"", 0.04632138923523204], [""hood"", 0.028748917730560895], [""design"", 0.019781835042599557], [""headlights"", 0.013992275757134798], [""look"", 0.012485590525415194], [""car"", 0.012400902565457273]]"
pos,43,"crown, sedan, generation, chief, performance, available, development, new, story, flagship","[[""crown"", 0.12052675164673217], [""sedan"", 0.01746248374074023], [""generation"", 0.01464267642853029], [""chief"", 0.013780854315507149], [""performance"", 0.013664510930612243], [""available"", 0.012720305479716731], [""development"", 0.012096374726703394], [""new"", 0.010956826441377458], [""story"", 0.01036868087273049], [""flagship"", 0.010099349305249044]]"
pos,44,"minivan, midnight, crossover, edition, about, segment, safety, new","[[""minivan"", 0.03996305852163711], [""midnight"", 0.02204785643463026], [""crossover"", 0.020428579336704143], [""edition"", 0.014706430339105854], [""about"", 0.012876572931708897], [""segment"", 0.01200072001064677], [""safety"", 0.011082573890534924], [""new"", 0.010772869078221895]]"
pos,45,"president, ladies, vice, division, officer, director","[[""president"", 0.06215337020353676], [""ladies"", 0.042748548930313546], [""vice"", 0.04106298686487384], [""division"", 0.01941208106711346], [""officer"", 0.018454102057706777], [""director"", 0.01785517068741936]]"
pos,46,"battery, lithium, ion, batteries, pack, iron, cells, cooling, chemistry, low","[[""battery"", 0.05597649752500149], [""lithium"", 0.04159683811399263], [""ion"", 0.028644197586392462], [""batteries"", 0.021450830419360974], [""pack"", 0.021051986952738504], [""iron"", 0.020581750313908895], [""cells"", 0.01782848875078998], [""cooling"", 0.017625430204949034], [""chemistry"", 0.016131147849229727], [""low"", 0.014380116854130409]]"
pos,47,"supercar, performance, new, sports, brand, plant, manufacturing, global","[[""supercar"", 0.02348414237269313], [""performance"", 0.013153083565988747], [""new"", 0.012804402400994761], [""sports"", 0.010939420020930719], [""brand"", 0.010395446913966235], [""plant"", 0.010237191281777185], [""manufacturing"", 0.009965209430559533], [""global"", 0.00983910990606433]]"
pos,48,"electric, pre, vehicles, inventory, evolution, affordable, promotional","[[""electric"", 0.015548025551073446], [""pre"", 0.014332473318292899], [""vehicles"", 0.014011014927618769], [""inventory"", 0.01368922427495072], [""evolution"", 0.013631330293757401], [""affordable"", 0.013379507171083002], [""promotional"", 0.011966301120957252]]"
pos,49,"car, race, sedan, heritage, big, city, place, most","[[""car"", 0.011892289070202629], [""race"", 0.010804038180629272], [""sedan"", 0.010393292700485758], [""heritage"", 0.009781122177935803], [""big"", 0.009178144267293782], [""city"", 0.008881688855747296], [""place"", 0.008635947273494909], [""most"", 0.008083933501074532]]"
pos,50,"sound, noise, quiet, car, acoustic, silence, sounds, engine, wind, silent","[[""sound"", 0.04297829161249755], [""noise"", 0.034694149122066247], [""quiet"", 0.03288246710104059], [""car"", 0.016611970663283446], [""acoustic"", 0.015129414716296424], [""silence"", 0.012835550184273917], [""sounds"", 0.012121285974629952], [""engine"", 0.01145077679129955], [""wind"", 0.011112015836019727], [""silent"", 0.010969908234331601]]"
pos,51,"hybrid, edition, accents, style, grade, hatchback, lineup","[[""hybrid"", 0.020885253089902626], [""edition"", 0.015736503363168713], [""accents"", 0.012393261698064015], [""style"", 0.011939728955278157], [""grade"", 0.01184456747909911], [""hatchback"", 0.011076332707413001], [""lineup"", 0.010549930666342449]]"
pos,52,"safety, assist, airbags, collision, blind, lane, spot, avoidance, features, smart","[[""safety"", 0.0443446580493623], [""assist"", 0.029311203245151254], [""airbags"", 0.0215823429931385], [""collision"", 0.021401722130549892], [""blind"", 0.018144150554117104], [""lane"", 0.017507275851500276], [""spot"", 0.0169653557923845], [""avoidance"", 0.016471226467046567], [""features"", 0.015250589280092175], [""smart"", 0.012938726049397456]]"
pos,53,"infinity, brand, market, future, performance, vision, new","[[""infinity"", 0.0424348829542051], [""brand"", 0.018347902291630205], [""market"", 0.018025804379922815], [""future"", 0.0158375401173339], [""performance"", 0.010059883021531761], [""vision"", 0.009153141311467307], [""new"", 0.008318549059214244]]"
pos,54,"seconds, kilometers, hour, fast, speed, base, quarter, fastest","[[""seconds"", 0.05697431032366779], [""kilometers"", 0.030268878742471274], [""hour"", 0.02922637617360327], [""fast"", 0.022869763431140912], [""speed"", 0.018996586064386835], [""base"", 0.018272366602749075], [""quarter"", 0.016773478755648528], [""fastest"", 0.016457542215913605]]"
pos,55,"pedal, braking, brake, accelerator, regenerative, energy, battery, brakes, stop, drive","[[""pedal"", 0.07212814854031216], [""braking"", 0.03397495194793292], [""brake"", 0.03355693153231068], [""accelerator"", 0.02841473699613164], [""regenerative"", 0.027956219349630503], [""energy"", 0.021267042289967248], [""battery"", 0.020862733403845375], [""brakes"", 0.01906262498639028], [""stop"", 0.01825556607516307], [""drive"", 0.01662744325142422]]"
pos,56,"tron, quattro, electric, cooling, first, project, beginning, name, aeroacoustics","[[""tron"", 0.07799496763149422], [""quattro"", 0.03428213741504868], [""electric"", 0.03267233904174532], [""cooling"", 0.012328634872183889], [""first"", 0.011755840701178088], [""project"", 0.010319818114871768], [""beginning"", 0.009636427521805779], [""name"", 0.008404283590948783], [""aeroacoustics"", 0.008273753084616517]]"
pos,57,"car, stance, rear, beautiful, shape, design, coupe","[[""car"", 0.022975909064865054], [""stance"", 0.020878916784042394], [""rear"", 0.01891100195245395], [""beautiful"", 0.013751868532319092], [""shape"", 0.013415404268067886], [""design"", 0.011643175391530045], [""coupe"", 0.009775010189250241]]"
pos,58,"regal, brand, market, sales, new, brands, lineup, index","[[""regal"", 0.036920551313075936], [""brand"", 0.02633459478301378], [""market"", 0.014435988050677433], [""sales"", 0.013892144607982786], [""new"", 0.013874412837032554], [""brands"", 0.013535951776045196], [""lineup"", 0.013222605550326784], [""index"", 0.010857683299811374]]"
pos,59,"cover, console, center, storage, cup, holder, compartment, place, area","[[""cover"", 0.03745965265194325], [""console"", 0.02493916201500723], [""center"", 0.021971430240820496], [""storage"", 0.021542155005131482], [""cup"", 0.020686278772341193], [""holder"", 0.01618521704075008], [""compartment"", 0.015694426358065016], [""place"", 0.015330655568889056], [""area"", 0.014459996922482633]]"
pos,60,"city, climate, emissions, change, in, future, electric, emission, transportation, adoption","[[""city"", 0.02491386616685554], [""climate"", 0.021043070962878503], [""emissions"", 0.01451693173389063], [""change"", 0.014145170039310127], [""in"", 0.013875011845880383], [""future"", 0.012902407766043242], [""electric"", 0.012404850840237121], [""emission"", 0.012197569975797127], [""transportation"", 0.012197569975797127], [""adoption"", 0.011982754875285514]]"
pos,61,"tax, federal, price, car, vehicle, development, intelligent, new, exciting","[[""tax"", 0.019275148862783746], [""federal"", 0.017989713761613055], [""price"", 0.015088718042395758], [""car"", 0.014987993665960719], [""vehicle"", 0.011998493338261713], [""development"", 0.011501673690824669], [""intelligent"", 0.01135407308176575], [""new"", 0.010743716851324126], [""exciting"", 0.00949745990268639]]"
pos,62,"cargo, trunk, space, cubic, seats, storage, luggage, feet, rear, split","[[""cargo"", 0.03745229946216962], [""trunk"", 0.03504067387215606], [""space"", 0.034034816749955815], [""cubic"", 0.030878536368883058], [""seats"", 0.029991550623274185], [""storage"", 0.026901969303210996], [""luggage"", 0.024447053455600786], [""feet"", 0.024234033585252012], [""rear"", 0.021871491626366618], [""split"", 0.018395342832972592]]"
pos,63,"key, digital, unlock, fob, smartphone, compatible, start, door, use, keys","[[""key"", 0.09044581081170237], [""digital"", 0.04019801314521885], [""unlock"", 0.033445157691011834], [""fob"", 0.025532411387806944], [""smartphone"", 0.025165794191040602], [""compatible"", 0.023497387685992452], [""start"", 0.02253340816583161], [""door"", 0.021113759189101636], [""use"", 0.018535810534628525], [""keys"", 0.01580970960628301]]"
pos,64,"mode, comfort, sport, modes, same, drive, eco, different, driving, whisper","[[""mode"", 0.06487294051514195], [""comfort"", 0.04569689287247677], [""sport"", 0.042884920224130096], [""modes"", 0.030675685551694875], [""same"", 0.027428822724604684], [""drive"", 0.02258984878440552], [""eco"", 0.019130105966588668], [""different"", 0.015846996078377133], [""driving"", 0.015039147301054524], [""whisper"", 0.012671555098132803]]"
pos,65,"charging, i3, cable, port, charge, open, hood, light, level, vehicle","[[""charging"", 0.0807348722718646], [""i3"", 0.049826121496027595], [""cable"", 0.03515031423144561], [""port"", 0.03447494673195563], [""charge"", 0.030738386796868182], [""open"", 0.024696937158025286], [""hood"", 0.02366754347237181], [""light"", 0.020984827453440897], [""level"", 0.020904103942926064], [""vehicle"", 0.02063402330716019]]"
pos,66,"new, infinity, driver, sedan, brand, first, performance, steering, technology, engine","[[""new"", 0.01965453760615427], [""infinity"", 0.01875657839206378], [""driver"", 0.01301472023657059], [""sedan"", 0.011305080516888806], [""brand"", 0.010813238031370936], [""first"", 0.010544890621334724], [""performance"", 0.009782418072564478], [""steering"", 0.009558536854655799], [""technology"", 0.009095912434289208], [""engine"", 0.009053788214689738]]"
pos,67,"series, display, new, digital, assistant, functions, information, features, driver, screen","[[""series"", 0.02300256776310767], [""display"", 0.018422725813647265], [""new"", 0.01748875567693179], [""digital"", 0.01704538141211557], [""assistant"", 0.016622260678762272], [""functions"", 0.013076532311557287], [""information"", 0.011662963296330176], [""features"", 0.011599953711520861], [""driver"", 0.011580596144359707], [""screen"", 0.010679028103714622]]"
pos,68,"customers, new, duck, best, product, deep, bridge, future","[[""customers"", 0.023770815374104144], [""new"", 0.010981917476011979], [""duck"", 0.010337596988597599], [""best"", 0.00985690614459054], [""product"", 0.009222324661677602], [""deep"", 0.009208674812827], [""bridge"", 0.00818257080039574], [""future"", 0.008117332499816304]]"
pos,69,"race, racetrack, racing, season, track, champion, supercars, skiing, competitive, emotions","[[""race"", 0.03204033137718152], [""racetrack"", 0.030380233822760616], [""racing"", 0.018436861900194217], [""season"", 0.017618440730950834], [""track"", 0.015886231881984455], [""champion"", 0.013830203720428404], [""supercars"", 0.012006977522257501], [""skiing"", 0.01164633964624055], [""competitive"", 0.011281619541788787], [""emotions"", 0.010372652790321301]]"
